<html><head>
<meta http-equiv="content-type" content="text/html; charset=windows-1252"></head><body><font class="Normal"><b>0 - 50000</b> résultats <font class="Normal">sur un total de <b>64929</b> mots correspondant à votre requête</font><br><br> <pre>ortho	lemme	freqlivres	freqlemfilms2	orthosyll	
ressemblions	ressembler	0.61	148.62	res-sem-blions	
ressentant	ressentir	0.61	78.78	res-sen-tant	
resserrant	resserrer	0.61	3.74	res-ser-rant	
resterions	rester	0.61	1003.56	res-te-rions	
restituant	restituer	0.61	2.44	res-ti-tuant	
restituée	restituer	0.61	2.44	res-ti-tuée	
resurgit	resurgir	0.61	0.85	re-sur-git	
retapissé	retapisser	0.61	0.32	re-ta-pis-sé	
retienne	retenir	0.61	71.58	re-tien-ne	
retirerait	retirer	0.61	80.26	re-ti-re-rait	
retordre	retordre	0.61	1.29	re-tor-dre	
revendiquait	revendiquer	0.61	2.89	re-ven-di-quait	
revêtent	revêtir	0.61	2.68	re-vê-tent	
ricanais	ricaner	0.61	2.04	ri-ca-nais	
ridiculisé	ridiculiser	0.61	7.54	ri-di-cu-li-sé	
risquiez	risquer	0.61	100.40	ris-quiez	
rivait	river	0.61	3.47	ri-vait	
rodée	roder	0.61	1.35	ro-dée	
rompaient	rompre	0.61	41.37	rom-paient	
rompe	rompre	0.61	41.37	rom-pe	
rompues	rompre	0.61	41.37	rom-pues	
rompît	rompre	0.61	41.37	rom-pît	
abatte	abattre	0.61	43.47	a-bat-te	
abattra	abattre	0.61	43.47	a-bat-tra	
abonder	abonder	0.61	1.13	a-bon-der	
abordai	aborder	0.61	12.55	a-bor-dai	
aboutirait	aboutir	0.61	5.34	a-bou-ti-rait	
absorbent	absorber	0.61	6.66	ab-sor-bent	
accapare	accaparer	0.61	0.97	ac-ca-pa-re	
accommodant	accommoder	0.61	2.25	ac-com-mo-dant	
accompagnera	accompagner	0.61	90.56	ac-com-pa-gne-ra	
accompagnerai	accompagner	0.61	90.56	ac-com-pa-gne-rai	
accomplira	accomplir	0.61	25.00	ac-com-pli-ra	
accoudait	accouder	0.61	0.34	ac-cou-dait	
accrochèrent	accrocher	0.61	51.56	ac-cro-chè-rent	
accueillies	accueillir	0.61	31.98	ac-cueil-lies	
acculés	acculer	0.61	1.03	ac-cu-lés	
acheminent	acheminer	0.61	0.83	a-che-mi-nent	
achevât	achever	0.61	22.97	a-che-vât	
achèteras	acheter	0.61	290.70	a-chè-te-ras	
actionnant	actionner	0.61	2.01	ac-tion-nant	
activent	activer	0.61	12.58	ac-ti-vent	
adaptées	adapter	0.61	13.44	a-dap-tées	
additionne	additionner	0.61	1.25	ad-di-tion-ne	
adjurait	adjurer	0.61	0.32	ad-ju-rait	
admirons	admirer	0.61	32.39	ad-mi-rons	
adonnaient	adonner	0.61	1.60	a-don-naient	
adonné	adonner	0.61	1.60	a-don-né	
adoptées	adopter	0.61	15.18	a-dop-tées	
adulé	aduler	0.61	0.52	a-du-lé	
affaiblie	affaiblir	0.61	6.66	af-fai-blie	
affaiblis	affaiblir	0.61	6.66	af-fai-blis	
affaiblissant	affaiblir	0.61	6.66	af-fai-blis-sant	
affaissant	affaisser	0.61	1.03	af-fais-sant	
affectèrent	affecter	0.61	16.10	af-fec-tè-rent	
afflue	affluer	0.61	1.51	af-flue	
agencer	agencer	0.61	0.48	a-gen-cer	
agencé	agencer	0.61	0.48	a-gen-cé	
agenouillaient	agenouiller	0.61	5.20	a-ge-nouil-laient	
agenouillent	agenouiller	0.61	5.20	a-ge-nouil-lent	
agissons	agir	0.61	195.94	a-gis-sons	
agonir	agonir	0.61	0.03	a-go-nir	
agrandirent	agrandir	0.61	7.26	a-gran-di-rent	
agrippées	agripper	0.61	2.81	a-grip-pées	
agrémentait	agrémenter	0.61	0.35	a-gré-men-tait	
ahanant	ahaner	0.61	0.01	a-ha-nant	
aiguille	aiguiller	0.61	1.13	ai-guil-le	
aiguisant	aiguiser	0.61	2.62	ai-gui-sant	
ajoutes	ajouter	0.61	38.88	a-jou-tes	
alertait	alerter	0.61	6.40	a-ler-tait	
aligna	aligner	0.61	7.80	a-li-gna	
alignée	aligner	0.61	7.80	a-li-gnée	
allaiter	allaiter	0.61	1.73	al-lai-ter	
altérait	altérer	0.61	2.62	al-té-rait	
amassaient	amasser	0.61	3.46	a-mas-saient	
amasse	amasser	0.61	3.46	a-mas-se	
amassée	amasser	0.61	3.46	a-mas-sée	
amenuise	amenuiser	0.61	0.42	a-me-nui-se	
amplifier	amplifier	0.61	1.63	am-pli-fier	
amplifiés	amplifier	0.61	1.63	am-pli-fiés	
amputée	amputer	0.61	3.62	am-pu-tée	
analysé	analyser	0.61	15.40	a-na-ly-sé	
ancrer	ancrer	0.61	1.79	an-crer	
angoissée	angoisser	0.61	5.84	an-gois-sée	
apitoya	apitoyer	0.61	2.52	a-pi-toya	
apitoyée	apitoyer	0.61	2.52	a-pi-toyée	
aplani	aplanir	0.61	0.61	a-pla-ni	
apostrophait	apostropher	0.61	0.05	a-po-stro-phait	
apparaîtront	apparaître	0.61	43.78	ap-pa-raî-tront	
appellerais	appeler	0.61	1165.48	ap-pel-le-rais	
appesantir	appesantir	0.61	0.02	ap-pe-san-tir	
appesantissait	appesantir	0.61	0.02	ap-pe-san-tis-sait	
applaudirent	applaudir	0.61	15.82	ap-plau-di-rent	
approches	approcher	0.61	117.65	ap-pro-ches	
approuvai	approuver	0.61	15.39	ap-prou-vai	
approuvent	approuver	0.61	15.39	ap-prou-vent	
approuvés	approuver	0.61	15.39	ap-prou-vés	
arc-boutant	arc-bouter	0.61	0.17	arc-boutant	
arpentent	arpenter	0.61	2.00	ar-pen-tent	
arrachât	arracher	0.61	54.19	ar-ra-chât	
arrosent	arroser	0.61	14.07	ar-ro-sent	
arrêterais	arrêter	0.61	993.79	ar-rê-te-rais	
aspergeait	asperger	0.61	2.48	as-per-geait	
aspergeant	asperger	0.61	2.48	as-per-geant	
assaillit	assaillir	0.61	2.84	as-sail-lit	
assaisonner	assaisonner	0.61	0.36	as-sai-son-ner	
assené	assener	0.61	0.11	as-se-né	
assistions	assister	0.61	30.57	as-sis-tions	
assiègent	assiéger	0.61	1.36	as-siè-gent	
assiégeaient	assiéger	0.61	1.36	as-sié-geaient	
assiégés	assiéger	0.61	1.36	as-sié-gés	
assombries	assombrir	0.61	1.83	as-som-bries	
assourdissant	assourdir	0.61	0.17	as-sour-dis-sant	
assourdit	assourdir	0.61	0.17	as-sour-dit	
asséché	assécher	0.61	2.48	as-sé-ché	
attardés	attarder	0.61	4.36	at-tar-dés	
attendrais	attendre	0.61	1351.46	at-ten-drais	
attendrons	attendre	0.61	1351.46	at-ten-drons	
attendîmes	attendre	0.61	1351.46	at-ten-dî-mes	
attirerait	attirer	0.61	54.91	at-ti-re-rait	
attise	attiser	0.61	1.88	at-ti-se	
augurer	augurer	0.61	0.81	au-gu-rer	
avalaient	avaler	0.61	35.89	a-va-laient	
avive	aviver	0.61	0.19	a-vi-ve	
avouerait	avouer	0.61	61.56	a-voue-rait	
avéraient	avérer	0.61	9.26	a-vé-raient	
avéré	avérer	0.61	9.26	a-vé-ré	
bafouée	bafouer	0.61	3.54	ba-fouée	
baguenauder	baguenauder	0.61	0.18	ba-gue-nau-der	
baisais	baiser	0.61	112.82	bai-sais	
bandais	bander	0.61	14.50	ban-dais	
bannir	bannir	0.61	7.03	ban-nir	
bariolée	barioler	0.61	0.03	ba-rio-lée	
barricadés	barricader	0.61	2.46	bar-ri-ca-dés	
barrées	barrer	0.61	26.71	bar-rées	
basés	baser	0.61	15.61	ba-sés	
batailler	batailler	0.61	0.34	ba-tail-ler	
bavent	baver	0.61	9.79	ba-vent	
bazarder	bazarder	0.61	1.07	ba-zar-der	
berça	bercer	0.61	4.46	ber-ça	
berçaient	bercer	0.61	4.46	ber-çaient	
beurrer	beurrer	0.61	0.92	beur-rer	
bidonne	bidonner	0.61	1.00	bi-don-ne	
bifurqué	bifurquer	0.61	0.68	bi-fur-qué	
blasphémer	blasphémer	0.61	4.11	blas-phé-mer	
bluffer	bluffer	0.61	6.30	bluf-fer	
bomber	bomber	0.61	1.34	bom-ber	
bonnit	bonnir	0.61	6.67	bon-nit	
bornés	borner	0.61	2.19	bor-nés	
bosselée	bosseler	0.61	0.05	bos-se-lée	
bouda	bouder	0.61	5.11	bou-da	
bouffera	bouffer	0.61	42.72	bouf-fe-ra	
bougerai	bouger	0.61	211.90	bou-ge-rai	
boule	bouler	0.61	1.00	bou-le	
bouleversés	bouleverser	0.61	13.79	bou-le-ver-sés	
braire	braire	0.61	0.37	brai-re	
brunies	brunir	0.61	0.19	bru-nies	
brûlez	brûler	0.61	110.28	brû-lez	
bâtissant	bâtir	0.61	18.65	bâ-tis-sant	
béaient	béer	0.61	0.23	béaient	
bégaye	bégayer	0.61	2.61	bé-gaye	
cabrait	cabrer	0.61	0.34	ca-brait	
cacherait	cacher	0.61	204.13	ca-che-rait	
cachât	cacher	0.61	204.13	ca-chât	
cachèrent	cacher	0.61	204.13	ca-chè-rent	
calfeutré	calfeutrer	0.61	0.22	cal-feu-tré	
calligraphié	calligraphier	0.61	0.04	cal-li-gra-phié	
calmera	calmer	0.61	168.54	cal-me-ra	
capitonnés	capitonner	0.61	0.09	ca-pi-ton-nés	
capoter	capoter	0.61	0.90	ca-po-ter	
carbonisé	carboniser	0.61	1.26	car-bo-ni-sé	
carillonner	carillonner	0.61	0.41	ca-ril-lon-ner	
carrés	carrer	0.61	1.13	car-rés	
casa	caser	0.61	4.76	ca-sa	
case	caser	0.61	4.76	ca-se	
casserait	casser	0.61	160.61	cas-se-rait	
causerait	causer	0.61	63.66	cau-se-rait	
causâmes	causer	0.61	63.66	cau-sâ-mes	
ceinte	ceindre	0.61	0.56	cein-te	
ceints	ceindre	0.61	0.56	ceints	
censurer	censurer	0.61	2.17	cen-su-rer	
chambré	chambrer	0.61	1.49	cham-bré	
changeai	changer	0.61	411.99	chan-geai	
changeraient	changer	0.61	411.99	chan-ge-raient	
charrient	charrier	0.61	4.24	char-rient	
charries	charrier	0.61	4.24	char-ries	
chassera	chasser	0.61	54.93	chas-se-ra	
chassez	chasser	0.61	54.93	chas-sez	
chatouillaient	chatouiller	0.61	7.04	cha-touil-laient	
chauffent	chauffer	0.61	21.75	chauf-fent	
chevauché	chevaucher	0.61	3.67	che-vau-ché	
chiffonnait	chiffonner	0.61	1.65	chif-fon-nait	
choqua	choquer	0.61	13.56	cho-qua	
choqués	choquer	0.61	13.56	cho-qués	
chromés	chromer	0.61	0.36	ch-ro-més	
chuchotés	chuchoter	0.61	5.20	chu-cho-tés	
chuintant	chuinter	0.61	0.00	chuin-tant	
cilla	ciller	0.61	0.28	cil-la	
cingla	cingler	0.61	18.93	cin-gla	
cinglaient	cingler	0.61	18.93	cin-glaient	
cinglant	cingler	0.61	18.93	cin-glant	
circulé	circuler	0.61	15.19	cir-cu-lé	
cire	cirer	0.61	6.42	ci-re	
claironnant	claironner	0.61	0.91	clai-ron-nant	
claironner	claironner	0.61	0.91	clai-ron-ner	
clamaient	clamer	0.61	2.61	cla-maient	
clamer	clamer	0.61	2.61	cla-mer	
claper	claper	0.61	0.00	cla-per	
clignotait	clignoter	0.61	1.57	cli-gno-tait	
clouant	clouer	0.61	7.52	clouant	
clouées	clouer	0.61	7.52	clouées	
cloîtrée	cloîtrer	0.61	0.80	cloî-trée	
coltine	coltiner	0.61	1.15	col-ti-ne	
combla	combler	0.61	9.37	com-bla	
commandai	commander	0.61	63.49	com-man-dai	
commandais	commander	0.61	63.49	com-man-dais	
commencerais	commencer	0.61	436.83	com-men-ce-rais	
commenceront	commencer	0.61	436.83	com-men-ce-ront	
commençâmes	commencer	0.61	436.83	com-men-çâ-mes	
communiqués	communiquer	0.61	19.09	com-mu-ni-qués	
comparais	comparer	0.61	25.84	com-pa-rais	
compensé	compenser	0.61	4.59	com-pen-sé	
comprimant	comprimer	0.61	1.15	com-pri-mant	
comprimer	comprimer	0.61	1.15	com-pri-mer	
comptabiliser	comptabiliser	0.61	0.40	comp-ta-bi-li-ser	
concentrées	concentrer	0.61	39.58	con-cen-trées	
concluent	conclure	0.61	27.26	con-cluent	
conditionné	conditionner	0.61	1.58	con-di-tion-né	
confiai	confier	0.61	41.50	con-fiai	
confine	confiner	0.61	1.83	con-fi-ne	
confirmèrent	confirmer	0.61	33.80	con-fir-mè-rent	
conforter	conforter	0.61	0.47	con-for-ter	
confrontée	confronter	0.61	8.14	con-fron-tée	
conseillez	conseiller	0.61	32.11	con-seil-lez	
consentais	consentir	0.61	6.03	con-sen-tais	
consente	consentir	0.61	6.03	con-sen-te	
considérions	considérer	0.61	43.00	con-si-dé-rions	
consisterait	consister	0.61	7.51	con-sis-te-rait	
consolais	consoler	0.61	14.41	con-so-lais	
consultai	consulter	0.61	18.45	con-sul-tai	
consumées	consumer	0.61	6.54	con-su-mées	
contaminer	contaminer	0.61	9.63	con-ta-mi-ner	
contaminés	contaminer	0.61	9.63	con-ta-mi-nés	
contemplions	contempler	0.61	8.58	con-tem-plions	
contemplèrent	contempler	0.61	8.58	con-tem-plè-rent	
contemplés	contempler	0.61	8.58	con-tem-plés	
contentez	contenter	0.61	29.04	con-ten-tez	
contenus	contenir	0.61	30.07	con-te-nus	
continuerez	continuer	0.61	269.95	con-ti-nue-rez	
contraria	contrarier	0.61	11.03	con-tra-ria	
contribuera	contribuer	0.61	5.63	con-tri-bue-ra	
contrôlées	contrôler	0.61	61.13	con-trô-lées	
convainquait	convaincre	0.61	56.71	con-vain-quait	
convenez	convenir	0.61	38.82	con-ve-nez	
convergeant	converger	0.61	0.86	con-ver-geant	
conversait	converser	0.61	0.70	con-ver-sait	
conviait	convier	0.61	2.62	con-viait	
conviendra	convenir	0.61	38.82	con-vien-dra	
convoitais	convoiter	0.61	2.31	con-voi-tais	
coucherons	coucher	0.61	181.96	cou-che-rons	
coulisser	coulisser	0.61	0.14	cou-lis-ser	
coupera	couper	0.61	155.82	cou-pe-ra	
courrait	courir	0.61	146.50	cour-rait	
couvris	couvrir	0.61	88.29	cou-vris	
criblées	cribler	0.61	1.86	cri-blées	
criblés	cribler	0.61	1.86	cri-blés	
criés	crier	0.61	116.94	criés	
croies	croire	0.61	1711.99	croies	
croquerait	croquer	0.61	5.23	cro-que-rait	
crotté	crotter	0.61	0.47	crot-té	
croupit	croupir	0.61	1.74	crou-pit	
croûter	croûter	0.61	0.30	croû-ter	
crépis	crépir	0.61	0.17	cré-pis	
crépitant	crépiter	0.61	1.31	cré-pi-tant	
cuisiné	cuisiner	0.61	27.13	cui-si-né	
curait	curer	0.61	2.25	cu-rait	
célébra	célébrer	0.61	17.50	cé-lé-bra	
damne	damner	0.61	4.46	dam-ne	
damnés	damner	0.61	4.46	dam-nés	
dardé	darder	0.61	0.16	dar-dé	
dardée	darder	0.61	0.16	dar-dée	
demanderont	demander	0.61	909.77	de-man-de-ront	
desservant	desservir	0.61	1.16	des-ser-vant	
desservi	desservir	0.61	1.16	des-ser-vi	
devança	devancer	0.61	3.94	de-van-ça	
deviennes	devenir	0.61	438.57	de-vien-nes	
diffusé	diffuser	0.61	10.33	dif-fu-sé	
digérée	digérer	0.61	5.80	di-gé-rée	
diluer	diluer	0.61	1.00	di-luer	
diminués	diminuer	0.61	7.94	di-mi-nués	
discréditer	discréditer	0.61	1.61	dis-cré-di-ter	
discutons	discuter	0.61	96.42	dis-cu-tons	
dispensée	dispenser	0.61	3.27	dis-pen-sée	
disputions	disputer	0.61	39.31	dis-pu-tions	
disputée	disputer	0.61	39.31	dis-pu-tée	
dissocié	dissocier	0.61	0.83	dis-so-cié	
distancés	distancer	0.61	1.25	dis-tan-cés	
distiller	distiller	0.61	1.13	dis-til-ler	
distinguons	distinguer	0.61	12.77	dis-tin-guons	
divisant	diviser	0.61	10.14	di-vi-sant	
divorcent	divorcer	0.61	27.50	di-vor-cent	
donnerons	donner	0.61	1209.67	don-ne-rons	
douchait	doucher	0.61	6.75	dou-chait	
draguée	draguer	0.61	21.00	dra-guée	
dressai	dresser	0.61	17.88	dres-sai	
débarquée	débarquer	0.61	25.66	dé-bar-quée	
débattaient	débattre	0.61	8.63	dé-bat-taient	
débaucher	débaucher	0.61	0.80	dé-bau-cher	
déborda	déborder	0.61	15.75	dé-bor-da	
déboulaient	débouler	0.61	1.94	dé-bou-laient	
déboulait	débouler	0.61	1.94	dé-bou-lait	
déboutonnait	déboutonner	0.61	1.33	dé-bou-ton-nait	
débranche	débrancher	0.61	6.09	dé-bran-che	
débrouilles	débrouiller	0.61	46.72	dé-brouil-les	
décerné	décerner	0.61	2.19	dé-cer-né	
déchanter	déchanter	0.61	0.05	dé-chan-ter	
décideraient	décider	0.61	207.76	dé-ci-de-raient	
déclame	déclamer	0.61	0.63	dé-cla-me	
décollés	décoller	0.61	21.15	dé-col-lés	
déconnait	déconner	0.61	39.86	dé-con-nait	
décore	décorer	0.61	8.54	dé-co-re	
découler	découler	0.61	1.57	dé-cou-ler	
décrasser	décrasser	0.61	0.20	dé-cras-ser	
décroisa	décroiser	0.61	0.30	dé-croi-sa	
décrétant	décréter	0.61	4.86	dé-cré-tant	
dédiait	dédier	0.61	8.69	dé-diait	
défendrai	défendre	0.61	78.55	dé-fen-drai	
défiaient	défier	0.61	13.49	dé-fiaient	
déforment	déformer	0.61	2.75	dé-for-ment	
dégaine	dégainer	0.61	4.95	dé-gai-ne	
